Id,InstrumentFlag.Instrument.Name,InstrumentFlag.Code,Result
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%%
%% Application: CENTRALINK
%% Version: 16.0.3
%% Table: ResultFlag
%% Exported on: 08/09/19 at 19:53:56
%% Exported by: batch
%%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
67165,DMS_ChemistryXPT_1,Repeat,1798765
67166,DMS_ChemistryXPT_1,Repeat,1798768
67167,DMS_ChemistryXPT_2,Repeat,1798769
67168,DMS_ChemistryXPT_1,Repeat,1798770
67169,DMS_ChemistryXPT_2,Repeat,1798771
67170,DMS_ChemistryXPT_2,Repeat,1798772
67171,DMS_ChemistryXPT_1,Repeat,1798774
67172,DMS_ChemistryXPT_2,Repeat,1798775
67173,DMS_ChemistryXPT_1,Repeat,1798776
67174,DMS_ChemistryXPT_1,Repeat,1798777
67175,DMS_ChemistryXPT_1,Repeat,1798778
67176,DMS_ChemistryXPT_1,Repeat,1798779
67177,DMS_ChemistryXPT_1,Repeat,1798780
67178,DMS_ChemistryXPT_1,Repeat,1798781
67179,DMS_ChemistryXPT_1,Repeat,1798782
67180,DMS_ChemistryXPT_2,Repeat,1798784
67181,DMS_ChemistryXPT_1,Repeat,1798785
67182,DMS_ChemistryXPT_1,Repeat,1798786
67183,DMS_ChemistryXPT_2,Repeat,1798787
67184,DMS_ChemistryXPT_1,Repeat,1798788
67185,DMS_ChemistryXPT_1,Repeat,1798789
67186,DMS_ChemistryXPT_2,Repeat,1798790
67187,DMS_ChemistryXPT_1,Repeat,1798791
67188,DMS_ChemistryXPT_2,Repeat,1798793
67189,DMS_ChemistryXPT_2,Repeat,1798794
67190,DMS_ChemistryXPT_1,Repeat,1798795
67191,DMS_ChemistryXPT_2,Repeat,1798797
67192,DMS_ChemistryXPT_1,Repeat,1798799
67193,DMS_ChemistryXPT_2,Repeat,1798800
67194,DMS_ChemistryXPT_1,Repeat,1798801
67195,DMS_ChemistryXPT_1,Repeat,1798802
67196,DMS_ChemistryXPT_1,Repeat,1798803
67197,DMS_ChemistryXPT_1,Repeat,1798804
67198,DMS_ChemistryXPT_1,Repeat,1798805
67199,DMS_ChemistryXPT_1,Repeat,1798806
67200,DMS_ChemistryXPT_1,Repeat,1798807
67201,DMS_ChemistryXPT_2,Repeat,1798809
67202,DMS_ChemistryXPT_1,Repeat,1798810
67203,DMS_ChemistryXPT_1,Repeat,1798811
67204,DMS_ChemistryXPT_2,Repeat,1798812
67205,DMS_ChemistryXPT_1,Repeat,1798813
67206,DMS_ChemistryXPT_1,Repeat,1798814
67207,DMS_ChemistryXPT_2,Repeat,1798815
67208,DMS_ChemistryXPT_1,Repeat,1798816
67209,DMS_ChemistryXPT_2,Repeat,1798818
67210,DMS_ChemistryXPT_2,Repeat,1798819
67211,DMS_ChemistryXPT_1,Repeat,1798820
67212,DMS_ChemistryXPT_2,Repeat,1798822
67213,DMS_ChemistryXPT_1,Repeat,1798824
67214,DMS_ChemistryXPT_2,Repeat,1798825
67215,DMS_ChemistryXPT_1,Repeat,1798826
67216,DMS_ChemistryXPT_1,Repeat,1798827
67217,DMS_ChemistryXPT_1,Repeat,1798828
67218,DMS_ChemistryXPT_1,Repeat,1798829
67219,DMS_ChemistryXPT_1,Repeat,1798830
67220,DMS_ChemistryXPT_1,Repeat,1798831
67221,DMS_ChemistryXPT_1,Repeat,1798832
67222,DMS_ChemistryXPT_2,Repeat,1798834
67223,DMS_ChemistryXPT_1,Repeat,1798835
67224,DMS_ChemistryXPT_1,Repeat,1798836
67225,DMS_ChemistryXPT_2,Repeat,1798837
67226,DMS_ChemistryXPT_1,Repeat,1798838
67227,DMS_ChemistryXPT_1,Repeat,1798839
67228,DMS_ChemistryXPT_2,Repeat,1798840
67229,DMS_ChemistryXPT_1,Repeat,1798841
67230,DMS_ChemistryXPT_2,Repeat,1798843
67231,DMS_ChemistryXPT_2,Repeat,1798844
67232,DMS_ChemistryXPT_1,Repeat,1798845
67233,DMS_ChemistryXPT_2,Repeat,1798847
67234,DMS_ChemistryXPT_1,Repeat,1798849
67235,DMS_ChemistryXPT_1,Repeat,1798851
67236,DMS_ChemistryXPT_2,Repeat,1798852
67237,DMS_ChemistryXPT_2,Repeat,1798853
67238,DMS_ChemistryXPT_1,Repeat,1798854
67239,DMS_ChemistryXPT_1,Repeat,1798856
67240,DMS_ChemistryXPT_2,Repeat,1798857
67241,DMS_ChemistryXPT_1,Repeat,1798858
67242,DMS_ChemistryXPT_2,Repeat,1798859
67243,DMS_ChemistryXPT_1,Repeat,1798860
67244,DMS_ChemistryXPT_1,Repeat,1798862
67245,DMS_ChemistryXPT_2,Repeat,1798863
67246,DMS_ChemistryXPT_2,Repeat,1798864
67247,DMS_ChemistryXPT_1,Repeat,1798865
67248,DMS_ChemistryXPT_1,Repeat,1798866
67249,DMS_ChemistryXPT_1,Repeat,1798867
67250,DMS_ChemistryXPT_1,Repeat,1798868
67251,DMS_ChemistryXPT_1,Repeat,1798869
67252,DMS_ChemistryXPT_1,Repeat,1798870
67253,DMS_ChemistryXPT_1,Repeat,1798871
67254,DMS_ChemistryXPT_1,Repeat,1798872
67255,DMS_ChemistryXPT_2,Repeat,1798873
67256,DMS_ChemistryXPT_1,Repeat,1798874
67257,DMS_Immulite2000_1,H,1798875
67258,DMS_ChemistryXPT_1,Repeat,1798876
67259,DMS_ChemistryXPT_1,Repeat,1798877
67260,DMS_ChemistryXPT_2,Repeat,1798878
67261,DMS_ChemistryXPT_2,Repeat,1798879
67262,DMS_ChemistryXPT_2,Repeat,1798880
67263,DMS_ChemistryXPT_2,Repeat,1798881
67264,DMS_ChemistryXPT_1,Repeat,1798882
67265,DMS_ChemistryXPT_1,Repeat,1798883
67266,DMS_ChemistryXPT_2,Repeat,1798884
67267,DMS_ChemistryXPT_1,Repeat,1798885
67268,DMS_ChemistryXPT_1,Repeat,1798887
67269,DMS_ChemistryXPT_1,Repeat,1798888
67270,DMS_ChemistryXPT_2,Repeat,1798890
67271,DMS_ChemistryXPT_1,Repeat,1798891
67272,DMS_ChemistryXPT_1,Repeat,1798892
67273,DMS_ChemistryXPT_2,Repeat,1798893
67274,DMS_ChemistryXPT_1,Repeat,1798895
67275,DMS_ChemistryXPT_1,Repeat,1798896
67276,DMS_ChemistryXPT_1,Repeat,1798897
67277,DMS_ChemistryXPT_2,Repeat,1798898
67278,DMS_ChemistryXPT_1,Repeat,1798900
67279,DMS_ChemistryXPT_1,Repeat,1798901
67280,DMS_ChemistryXPT_1,Repeat,1798902
67281,DMS_ChemistryXPT_2,Repeat,1798903
67282,DMS_ChemistryXPT_2,Repeat,1798904
67283,DMS_ChemistryXPT_2,Repeat,1798905
67284,DMS_ChemistryXPT_1,Repeat,1798906
67285,DMS_ChemistryXPT_1,Repeat,1798907
67286,DMS_ChemistryXPT_1,Repeat,1798908
67287,DMS_ChemistryXPT_2,Repeat,1798909
67288,DMS_ChemistryXPT_1,Repeat,1798910
67289,DMS_ChemistryXPT_1,Repeat,1798911
67290,DMS_ChemistryXPT_2,Repeat,1798913
67291,DMS_ChemistryXPT_1,Repeat,1798914
67292,DMS_ChemistryXPT_2,Repeat,1798915
67293,DMS_ChemistryXPT_1,Repeat,1798916
67294,DMS_ChemistryXPT_1,Repeat,1798917
67295,DMS_ChemistryXPT_2,Repeat,1798920
67296,DMS_ChemistryXPT_1,Repeat,1798921
67297,DMS_ChemistryXPT_1,Repeat,1798922
67298,DMS_ChemistryXPT_1,Repeat,1798923
67299,DMS_ChemistryXPT_2,Repeat,1798924
67300,DMS_ChemistryXPT_1,Repeat,1798925
67301,DMS_ChemistryXPT_1,Repeat,1798926
67302,DMS_ChemistryXPT_2,Repeat,1798930
67303,DMS_ChemistryXPT_1,Repeat,1798931
67304,DMS_ChemistryXPT_1,Repeat,1798932
67305,DMS_ChemistryXPT_2,Repeat,1798934
67306,DMS_ChemistryXPT_2,Repeat,1798936
67307,DMS_ChemistryXPT_1,Repeat,1798937
67308,DMS_ChemistryXPT_2,Repeat,1798939
67309,DMS_ChemistryXPT_2,Repeat,1798943
67310,DMS_ChemistryXPT_1,Repeat,1798945
67311,DMS_ChemistryXPT_2,Repeat,1798949
67312,DMS_ChemistryXPT_2,Repeat,1798952
67313,DMS_ChemistryXPT_1,Repeat,1798956
67314,DMS_ChemistryXPT_1,Repeat,1798959
67315,DMS_ChemistryXPT_2,Repeat,1798961
67316,DMS_ChemistryXPT_1,Repeat,1798962
67317,DMS_ChemistryXPT_1,Repeat,1798963
67318,DMS_ChemistryXPT_2,Repeat,1798964
67319,DMS_ChemistryXPT_1,Repeat,1798965
67320,DMS_ChemistryXPT_1,Repeat,1798966
67321,DMS_ChemistryXPT_2,Repeat,1798967
67322,DMS_ChemistryXPT_2,Repeat,1798970
67323,DMS_ChemistryXPT_2,Repeat,1798971
67324,DMS_ChemistryXPT_2,Repeat,1798980
67325,DMS_ChemistryXPT_1,Repeat,1798983
67326,DMS_ChemistryXPT_1,Repeat,1798984
67327,DMS_ChemistryXPT_2,Repeat,1798987
67328,DMS_ChemistryXPT_1,Repeat,1798988
67329,DMS_ChemistryXPT_2,Repeat,1798989
67330,DMS_ChemistryXPT_1,Repeat,1798991
67331,DMS_ChemistryXPT_2,Repeat,1798992
67332,DMS_ChemistryXPT_2,Repeat,1798997
67333,DMS_ChemistryXPT_1,Repeat,1799001
67334,DMS_CS5100_1,N,1799002
67335,DMS_CS5100_1,N,1799003
67336,DMS_CS5100_1,N,1799004
67337,DMS_CS5100_1,N,1799005
67338,DMS_CS5100_1,N,1799006
67339,DMS_CS5100_1,N,1799007
67340,DMS_CS5100_1,N,1799008
67341,DMS_CS5100_1,N,1799009
67342,DMS_ChemistryXPT_1,Repeat,1799010
67343,DMS_ChemistryXPT_1,Repeat,1799011
67344,DMS_ChemistryXPT_2,Repeat,1799012
67345,DMS_ChemistryXPT_2,Repeat,1799014
67346,DMS_ChemistryXPT_2,Repeat,1799015
67347,DMS_ChemistryXPT_2,Repeat,1799016
67348,DMS_ChemistryXPT_1,Repeat,1799017
67349,DMS_ChemistryXPT_1,Repeat,1799018
67350,DMS_ChemistryXPT_2,Repeat,1799019
67351,DMS_ChemistryXPT_1,Repeat,1799020
67352,DMS_ChemistryXPT_1,Repeat,1799024
67353,DMS_ChemistryXPT_1,Repeat,1799025
67354,DMS_ChemistryXPT_2,Repeat,1799027
67355,DMS_ChemistryXPT_1,Repeat,1799029
67356,DMS_ChemistryXPT_1,Repeat,1799030
67357,DMS_ChemistryXPT_2,Repeat,1799032
67358,DMS_ChemistryXPT_1,Repeat,1799035
67359,DMS_ChemistryXPT_1,Repeat,1799039
67360,DMS_ChemistryXPT_1,Repeat,1799041
67361,DMS_ChemistryXPT_2,Repeat,1799042
67362,DMS_ChemistryXPT_1,Repeat,1799044
67363,DMS_ChemistryXPT_1,Repeat,1799045
67364,DMS_ChemistryXPT_1,Repeat,1799046
67365,DMS_ChemistryXPT_2,Repeat,1799048
67366,DMS_ChemistryXPT_2,Repeat,1799049
67367,DMS_ChemistryXPT_2,Repeat,1799050
67368,DMS_ChemistryXPT_2,Repeat,1799051
67369,DMS_ChemistryXPT_1,Repeat,1799053
67370,DMS_ChemistryXPT_2,Repeat,1799054
67371,DMS_ChemistryXPT_1,Repeat,1799055
67372,DMS_ChemistryXPT_1,Repeat,1799056
67373,DMS_ChemistryXPT_1,Repeat,1799057
67374,DMS_ChemistryXPT_1,Repeat,1799058
67375,DMS_ChemistryXPT_1,Repeat,1799059
67376,DMS_ChemistryXPT_1,Repeat,1799060
67377,DMS_ChemistryXPT_1,Repeat,1799061
67378,DMS_ChemistryXPT_2,Repeat,1799064
67379,DMS_ChemistryXPT_1,Repeat,1799065
67380,DMS_ChemistryXPT_1,Repeat,1799066
67381,DMS_ChemistryXPT_2,Repeat,1799067
67382,DMS_ChemistryXPT_1,Repeat,1799068
67383,DMS_ChemistryXPT_1,Repeat,1799069
67384,DMS_ChemistryXPT_2,Repeat,1799070
67385,DMS_ChemistryXPT_1,Repeat,1799071
67386,DMS_ChemistryXPT_2,Repeat,1799074
67387,DMS_ChemistryXPT_2,Repeat,1799075
67388,DMS_ChemistryXPT_1,Repeat,1799076
67389,DMS_ChemistryXPT_1,Repeat,1799079
67390,DMS_ChemistryXPT_1,Repeat,1799080
67391,DMS_ChemistryXPT_2,Repeat,1799081
67392,DMS_ChemistryXPT_1,Repeat,1799082
67393,DMS_ChemistryXPT_2,Repeat,1799083
67394,DMS_ChemistryXPT_2,Repeat,1799084
67395,DMS_ChemistryXPT_2,Repeat,1799085
67396,DMS_ChemistryXPT_1,Repeat,1799086
67397,DMS_ChemistryXPT_1,Repeat,1799087
67398,DMS_ChemistryXPT_2,Repeat,1799088
67399,DMS_ChemistryXPT_1,Repeat,1799089
67400,DMS_ChemistryXPT_1,Repeat,1799091
67401,DMS_ChemistryXPT_1,Repeat,1799092
67402,DMS_ChemistryXPT_1,Repeat,1799093
67403,DMS_ChemistryXPT_2,Repeat,1799095
67404,DMS_ChemistryXPT_1,Repeat,1799096
67405,DMS_ChemistryXPT_1,Repeat,1799097
67406,DMS_ChemistryXPT_1,Repeat,1799098
67407,DMS_ChemistryXPT_1,Repeat,1799099
67408,DMS_ChemistryXPT_2,Repeat,1799100
67409,DMS_ChemistryXPT_1,Repeat,1799102
67410,DMS_ChemistryXPT_1,Repeat,1799103
67411,DMS_ChemistryXPT_1,Repeat,1799104
67412,DMS_ChemistryXPT_1,Repeat,1799105
67413,DMS_ChemistryXPT_1,Repeat,1799106
67414,DMS_ChemistryXPT_1,Repeat,1799107
67415,DMS_ChemistryXPT_1,Repeat,1799108
67416,DMS_ChemistryXPT_2,Repeat,1799109
67417,DMS_ChemistryXPT_1,Repeat,1799111
67418,DMS_ChemistryXPT_1,Repeat,1799112
67419,DMS_ChemistryXPT_1,Repeat,1799113
67420,DMS_ChemistryXPT_1,Repeat,1799114
67421,DMS_ChemistryXPT_2,Repeat,1799115
67422,DMS_ChemistryXPT_2,Repeat,1799116
67423,DMS_ChemistryXPT_2,Repeat,1799117
67424,DMS_ChemistryXPT_2,Repeat,1799118
67425,DMS_ChemistryXPT_1,Repeat,1799120
67426,DMS_ChemistryXPT_2,Repeat,1799121
67427,DMS_ChemistryXPT_1,Repeat,1799122
67428,DMS_ChemistryXPT_1,Repeat,1799123
67429,DMS_ChemistryXPT_1,Repeat,1799124
67430,DMS_ChemistryXPT_1,Repeat,1799125
67431,DMS_ChemistryXPT_1,Repeat,1799126
67432,DMS_ChemistryXPT_1,Repeat,1799127
67433,DMS_ChemistryXPT_1,Repeat,1799128
67434,DMS_ChemistryXPT_2,Repeat,1799130
67435,DMS_ChemistryXPT_1,Repeat,1799131
67436,DMS_ChemistryXPT_1,Repeat,1799132
67437,DMS_ChemistryXPT_2,Repeat,1799133
67438,DMS_ChemistryXPT_1,Repeat,1799134
67439,DMS_ChemistryXPT_1,Repeat,1799135
67440,DMS_ChemistryXPT_2,Repeat,1799136
67441,DMS_ChemistryXPT_1,Repeat,1799137
67442,DMS_ChemistryXPT_2,Repeat,1799139
67443,DMS_ChemistryXPT_2,Repeat,1799140
67444,DMS_ChemistryXPT_1,Repeat,1799141
67445,DMS_ChemistryXPT_1,Repeat,1799143
67446,DMS_ChemistryXPT_1,Repeat,1799144
67447,DMS_ChemistryXPT_1,Repeat,1799145
67448,DMS_ChemistryXPT_2,Repeat,1799146
67449,DMS_ChemistryXPT_1,Repeat,1799147
67450,DMS_ChemistryXPT_1,Repeat,1799148
67451,DMS_ChemistryXPT_1,Repeat,1799152
67452,DMS_ChemistryXPT_1,Repeat,1799153
67453,DMS_ChemistryXPT_2,Repeat,1799155
67454,DMS_ChemistryXPT_2,Repeat,1799156
67455,DMS_ChemistryXPT_1,Repeat,1799157
67456,DMS_ChemistryXPT_2,Repeat,1799161
67457,DMS_ChemistryXPT_1,Repeat,1799162
67458,DMS_ChemistryXPT_1,Repeat,1799163
67459,DMS_ChemistryXPT_1,Repeat,1799167
67460,DMS_ChemistryXPT_1,Repeat,1799168
67461,DMS_ChemistryXPT_1,Repeat,1799169
67462,DMS_ChemistryXPT_2,Repeat,1799170
67463,DMS_ChemistryXPT_2,Repeat,1799172
67464,DMS_ChemistryXPT_2,Repeat,1799173
67465,DMS_ChemistryXPT_1,Repeat,1799174
67466,DMS_ChemistryXPT_1,Repeat,1799176
67467,DMS_ChemistryXPT_1,Repeat,1799177
67468,DMS_ChemistryXPT_2,Repeat,1799179
67469,DMS_ChemistryXPT_2,Repeat,1799181
67470,DMS_ChemistryXPT_1,Repeat,1799182
67471,DMS_ChemistryXPT_2,Repeat,1799183
67472,DMS_ChemistryXPT_1,Repeat,1799184
67473,DMS_ChemistryXPT_1,Repeat,1799185
67474,DMS_ChemistryXPT_1,Repeat,1799187
67475,DMS_ChemistryXPT_1,Repeat,1799188
67476,DMS_ChemistryXPT_2,Repeat,1799190
67477,DMS_ChemistryXPT_2,Repeat,1799191
67478,DMS_ChemistryXPT_2,Repeat,1799193
67479,DMS_ChemistryXPT_1,Repeat,1799195
67480,DMS_ChemistryXPT_2,Repeat,1799196
67481,DMS_ChemistryXPT_1,Repeat,1799197
67482,DMS_ChemistryXPT_1,Repeat,1799198
67483,DMS_ChemistryXPT_2,Repeat,1799199
67484,DMS_ChemistryXPT_1,Repeat,1799200
67485,DMS_ChemistryXPT_1,Repeat,1799202
67486,DMS_ChemistryXPT_1,Repeat,1799203
67487,DMS_ChemistryXPT_2,Repeat,1799205
67488,DMS_ChemistryXPT_2,Repeat,1799206
67489,DMS_ChemistryXPT_2,Repeat,1799208
67490,DMS_ChemistryXPT_1,Repeat,1799209
67491,DMS_ChemistryXPT_1,Repeat,1799210
67492,DMS_ChemistryXPT_1,Repeat,1799212
67493,DMS_ChemistryXPT_1,Repeat,1799213
67494,DMS_ChemistryXPT_1,Repeat,1799214
67495,DMS_ChemistryXPT_2,Repeat,1799215
67496,DMS_ChemistryXPT_1,Repeat,1799216
67497,DMS_ChemistryXPT_1,Repeat,1799217
67498,DMS_ChemistryXPT_1,Repeat,1799219
67499,DMS_ChemistryXPT_1,Repeat,1799220
67500,DMS_ChemistryXPT_1,Repeat,1799221
67501,DMS_ChemistryXPT_2,Repeat,1799222
67502,DMS_ChemistryXPT_2,Repeat,1799223
67503,DMS_ChemistryXPT_2,Repeat,1799224
67504,DMS_ChemistryXPT_2,Repeat,1799225
67505,DMS_ChemistryXPT_1,Repeat,1799226
67506,DMS_ChemistryXPT_1,Repeat,1799227
67507,DMS_ChemistryXPT_2,Repeat,1799228
67508,DMS_ChemistryXPT_1,Repeat,1799229
67509,DMS_ChemistryXPT_1,Repeat,1799231
67510,DMS_ChemistryXPT_1,Repeat,1799232
67511,DMS_ChemistryXPT_2,Repeat,1799234
67512,DMS_ChemistryXPT_1,Repeat,1799235
67513,DMS_ChemistryXPT_1,Repeat,1799236
67514,DMS_ChemistryXPT_2,Repeat,1799237
67515,DMS_ChemistryXPT_1,Repeat,1799239
67516,DMS_ChemistryXPT_1,Repeat,1799240
67517,DMS_ChemistryXPT_1,Repeat,1799241
67518,DMS_ChemistryXPT_2,Repeat,1799242
67519,DMS_ChemistryXPT_1,Repeat,1799244
67520,DMS_ChemistryXPT_1,Repeat,1799245
67521,DMS_ChemistryXPT_1,Repeat,1799246
67522,DMS_ChemistryXPT_2,Repeat,1799247
67523,DMS_ChemistryXPT_2,Repeat,1799248
67524,DMS_ChemistryXPT_2,Repeat,1799249
67525,DMS_ChemistryXPT_1,Repeat,1799250
67526,DMS_ChemistryXPT_1,Repeat,1799252
67527,DMS_ChemistryXPT_1,Repeat,1799253
67528,DMS_ChemistryXPT_1,Repeat,1799254
67529,DMS_ChemistryXPT_1,Repeat,1799256
67530,DMS_ChemistryXPT_1,Repeat,1799257
67531,DMS_ChemistryXPT_1,Repeat,1799258
67532,DMS_ChemistryXPT_1,Repeat,1799259
67533,DMS_ChemistryXPT_1,Repeat,1799261
67534,DMS_ChemistryXPT_1,Repeat,1799263
67535,DMS_ChemistryXPT_1,Repeat,1799265
67536,DMS_ChemistryXPT_1,Repeat,1799267
67537,DMS_ChemistryXPT_1,Repeat,1799268
67538,DMS_ChemistryXPT_1,Repeat,1799269
67539,DMS_ChemistryXPT_1,Repeat,1799271
67540,DMS_ChemistryXPT_1,Repeat,1799272
67541,DMS_ChemistryXPT_1,Repeat,1799274
67542,DMS_ChemistryXPT_1,Repeat,1799275
67543,DMS_ChemistryXPT_1,Repeat,1799276
67544,DMS_ChemistryXPT_1,Repeat,1799277
67545,DMS_ChemistryXPT_1,Repeat,1799278
67546,DMS_ChemistryXPT_2,Repeat,1799279
67547,DMS_ChemistryXPT_1,Repeat,1799280
67548,DMS_ChemistryXPT_1,Repeat,1799281
67549,DMS_ChemistryXPT_1,Repeat,1799282
67550,DMS_ChemistryXPT_2,Repeat,1799283
67551,DMS_ChemistryXPT_1,Repeat,1799284
67552,DMS_ChemistryXPT_1,Repeat,1799285
67553,DMS_ChemistryXPT_1,Repeat,1799286
67554,DMS_ChemistryXPT_1,Repeat,1799287
67555,DMS_ChemistryXPT_2,Repeat,1799288
67556,DMS_ChemistryXPT_1,Repeat,1799289
67557,DMS_ChemistryXPT_2,Repeat,1799290
67558,DMS_ChemistryXPT_1,Repeat,1799291
67559,DMS_ChemistryXPT_1,Repeat,1799293
67560,DMS_ChemistryXPT_1,Repeat,1799295
67561,DMS_ChemistryXPT_1,Repeat,1799296
67562,DMS_ChemistryXPT_1,Repeat,1799297
67563,DMS_ChemistryXPT_1,Repeat,1799299
67564,DMS_ChemistryXPT_1,Repeat,1799300
67565,DMS_ChemistryXPT_1,Repeat,1799302
67566,DMS_ChemistryXPT_1,Repeat,1799303
67567,DMS_ChemistryXPT_1,Repeat,1799304
67568,DMS_ChemistryXPT_1,Repeat,1799305
67569,DMS_ChemistryXPT_1,Repeat,1799306
67570,DMS_ChemistryXPT_2,Repeat,1799307
67571,DMS_ChemistryXPT_1,Repeat,1799308
67572,DMS_ChemistryXPT_1,Repeat,1799309
67573,DMS_ChemistryXPT_1,Repeat,1799310
67574,DMS_ChemistryXPT_2,Repeat,1799311
67575,DMS_ChemistryXPT_2,Repeat,1799312
67576,DMS_ChemistryXPT_1,Repeat,1799313
67577,DMS_ChemistryXPT_2,Repeat,1799315
67578,DMS_ChemistryXPT_2,Repeat,1799316
67579,DMS_ChemistryXPT_1,Repeat,1799317
67580,DMS_ChemistryXPT_1,Repeat,1799319
67581,DMS_ChemistryXPT_1,Repeat,1799321
67582,DMS_ChemistryXPT_2,Repeat,1799322
67583,DMS_ChemistryXPT_1,Repeat,1799323
67584,DMS_ChemistryXPT_1,Repeat,1799324
67585,DMS_ChemistryXPT_1,Repeat,1799325
67586,DMS_ChemistryXPT_1,Repeat,1799326
67587,DMS_ChemistryXPT_1,Repeat,1799327
67588,DMS_ChemistryXPT_2,Repeat,1799328
67589,DMS_ChemistryXPT_1,Repeat,1799329
67590,DMS_ChemistryXPT_1,Repeat,1799330
67591,DMS_ChemistryXPT_1,Repeat,1799332
67592,DMS_ChemistryXPT_1,Repeat,1799333
67593,DMS_ChemistryXPT_1,Repeat,1799334
67594,DMS_ChemistryXPT_1,Repeat,1799335
67595,DMS_ChemistryXPT_1,Repeat,1799336
67596,DMS_ChemistryXPT_2,Repeat,1799337
67597,DMS_ChemistryXPT_1,Repeat,1799338
67598,DMS_ChemistryXPT_2,Repeat,1799339
67599,DMS_ChemistryXPT_2,Repeat,1799340
67600,DMS_ChemistryXPT_2,Repeat,1799341
67601,DMS_ChemistryXPT_1,Repeat,1799342
67602,DMS_ChemistryXPT_1,Repeat,1799343
67603,DMS_ChemistryXPT_2,Repeat,1799344
67604,DMS_ChemistryXPT_1,Repeat,1799345
67605,DMS_ChemistryXPT_1,Repeat,1799347
67606,DMS_ChemistryXPT_1,Repeat,1799348
67607,DMS_ChemistryXPT_1,Repeat,1799349
67608,DMS_ChemistryXPT_2,Repeat,1799351
67609,DMS_ChemistryXPT_1,Repeat,1799352
67610,DMS_ChemistryXPT_1,Repeat,1799353
67611,DMS_ChemistryXPT_1,Repeat,1799354
67612,DMS_ChemistryXPT_1,Repeat,1799355
67613,DMS_ChemistryXPT_2,Repeat,1799356
67614,DMS_ChemistryXPT_1,Repeat,1799358
67615,DMS_ChemistryXPT_1,Repeat,1799359
67616,DMS_ChemistryXPT_1,Repeat,1799360
67617,DMS_ChemistryXPT_1,Repeat,1799361
67618,DMS_ChemistryXPT_1,Repeat,1799362
67619,DMS_ChemistryXPT_1,Repeat,1799363
67620,DMS_ChemistryXPT_1,Repeat,1799364
67621,DMS_ChemistryXPT_2,Repeat,1799365
67622,DMS_ChemistryXPT_1,Repeat,1799367
67623,DMS_ChemistryXPT_1,Repeat,1799368
67624,DMS_ChemistryXPT_1,Repeat,1799369
67625,DMS_ChemistryXPT_1,Repeat,1799370
67626,DMS_ChemistryXPT_2,Repeat,1799371
67627,DMS_ChemistryXPT_2,Repeat,1799372
67628,DMS_ChemistryXPT_2,Repeat,1799373
67629,DMS_ChemistryXPT_1,Repeat,1799374
67630,DMS_ChemistryXPT_1,Repeat,1799375
67631,DMS_ChemistryXPT_1,Repeat,1799377
67632,DMS_ChemistryXPT_1,Repeat,1799378
67633,DMS_ChemistryXPT_1,Repeat,1799380
67634,DMS_ChemistryXPT_1,Repeat,1799381
67635,DMS_ChemistryXPT_1,Repeat,1799383
67636,DMS_ChemistryXPT_1,Repeat,1799384
67637,DMS_ChemistryXPT_1,Repeat,1799386
67638,DMS_ChemistryXPT_1,Repeat,1799387
67639,DMS_ChemistryXPT_1,Repeat,1799388
67640,DMS_ChemistryXPT_1,Repeat,1799390
67641,DMS_ChemistryXPT_2,Repeat,1799391
67642,DMS_ChemistryXPT_1,Repeat,1799392
67643,DMS_ChemistryXPT_1,Repeat,1799393
67644,DMS_ChemistryXPT_1,Repeat,1799394
67645,DMS_ChemistryXPT_1,Repeat,1799395
67646,DMS_ChemistryXPT_2,Repeat,1799396
67647,DMS_ChemistryXPT_1,Repeat,1799397
67648,DMS_ChemistryXPT_1,Repeat,1799398
67649,DMS_ChemistryXPT_1,Repeat,1799399
67650,DMS_ChemistryXPT_1,Repeat,1799400
67651,DMS_ChemistryXPT_1,Repeat,1799401
67652,DMS_ChemistryXPT_2,Repeat,1799403
67653,DMS_ChemistryXPT_1,Repeat,1799404
67654,DMS_ChemistryXPT_2,Repeat,1799405
67655,DMS_ChemistryXPT_2,Repeat,1799406
67656,DMS_ChemistryXPT_1,Repeat,1799407
67657,DMS_ChemistryXPT_1,Repeat,1799409
67658,DMS_ChemistryXPT_2,Repeat,1799410
67659,DMS_ChemistryXPT_2,Repeat,1799411
67660,DMS_ChemistryXPT_1,Repeat,1799412
67661,DMS_ChemistryXPT_2,Repeat,1799415
67662,DMS_ChemistryXPT_2,Repeat,1799417
67663,DMS_ChemistryXPT_2,Repeat,1799423
67664,DMS_ChemistryXPT_2,Repeat,1799425
67665,DMS_ChemistryXPT_2,Repeat,1799426
67666,DMS_ChemistryXPT_2,Repeat,1799429
67667,DMS_ChemistryXPT_2,Repeat,1799430
67668,DMS_CS5100_1,N,1799439
67669,DMS_CS5100_1,N,1799440
67670,DMS_CS5100_1,N,1799441
67671,DMS_CS5100_1,N,1799442
67672,DMS_CS5100_1,N,1799443
67673,DMS_CS5100_1,N,1799444
67674,DMS_CS5100_1,N,1799445
67675,DMS_CS5100_1,N,1799446
67676,DMS_ChemistryXPT_2,Repeat,1799447
67677,DMS_ChemistryXPT_2,Repeat,1799450
67678,DMS_ChemistryXPT_1,Repeat,1799454
67679,DMS_ChemistryXPT_1,Repeat,1799457
